name,twt_handle,tweet_body,post_date,reply_cnt,rt_cnt,like_cnt
NFT Revolution,@nftrevolution_,"The “Queen of Pop”, Madonna has become the latest celebrity to purchase a  Bored   Ape   Yacht Club  (BAYC)  #NFT  Collection which she got from MoonPay. #BoredApeYachtClub   #APE    #Metaverse   #NFTCommunity",2022-03-27T01:44:27.000Z,,,3
mylesaway,@mylesyeotan,"Mutant  Ape   Yacht Club  Bored   Ape  Kennel Club
Godjira
Cool cats
Clone x
Azuki
Nft worlds
Doodles

1/2 of the remaining Eth will be liquidity
1/2 of the other remaininngwill be converted to cash irl for me to spend :)",2022-03-27T01:42:55.000Z,,,2
HYPEBEAST,@HYPEBEAST,"Illustrator and lead artist behind  Bored   Ape   Yacht Club ,  @allseeingseneca , discusses her work, the future of NFTs and the perception of digital art in our latest installment of Studio Visits, in partership with  @coinbase .  #coinbasepartner",2022-03-27T01:40:54.000Z,2,11,40
NFT Whale Alert｜We are hiring,@nftgobot," NFT Big Trade Transfer: [0x6449bb] -> [0x1abed5] NFT:  Bored   Ape   Yacht Club  #6167  https:// 4ca0eda7647a8ab7c2061c2e118a18a936f13d/6167 …  Price: 138.8 ETH ($436,273.25) Gas: 0.0194 ETH ($61.09) #BAYC   #boredapeyachtclub",2022-03-27T00:45:26.000Z,,,
NftBossAlert,@nftbossalert,"Bored   Ape   Yacht Club  was bought
Price: 138.8 ETH ($436323.35) 
Seller: jkoss_vault
Buyer: Unnamed https:// 0eda7647a8ab7c2061c2e118a18a936f13d/6167 …  #BAYC   #NFTSales   #NFTWhale",2022-03-27T00:42:53.000Z,,,2
CryptoBoy｜DAO.eth,@tradegym,,2022-03-27T00:41:38.000Z,2,1,8
NFT Sentiment Updates,@NFTSentimentX,"New big  #NFT  Sale   Bored   Ape   Yacht Club  #6167 bought for Ξ138.8ETH ($436,457.99)
Floor Price: Ξ102.8ETH",2022-03-27T00:39:58.000Z,,1,1
Trengible - Discover the nft trends,@Trengible," - 0x1ab just bought #6167 for 138.8 ETH ($436,323.35)

Collection:  Bored   Ape   Yacht Club Date: 2022-03-27 00:37:17 (GMT 0)

Detail:  https:// lub/6167-0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d-6167 …",2022-03-27T00:39:09.000Z,,,
NFT Monitor,@NFT_Monitor,  Bored   Ape   Yacht Club  |  #BAYC   #NFT #6167 sold for 138.8 ETH (436.32K $)   https:// 0eda7647a8ab7c2061c2e118a18a936f13d/6167 …,2022-03-27T00:37:27.000Z,1,1,2
DI | DRAGON,@dragonfor27,"NFTs, Metaverse:  Bored   Ape   Yacht Club  NFT Collection has Been Successful due to Unique Incentives, Report Reveals",2022-03-26T23:17:57.000Z,,,1
DI | DRAGON,@dragonfor27,"NFTs, Metaverse:  Bored   Ape   Yacht Club  NFT Collection has Been Successful due to Unique Incentives, Report Reveals",2022-03-26T23:17:39.000Z,,,2
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ21.5($67413.68) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-26T23:16:51.000Z,,2,3
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-26T23:11:01.000Z,,2,
BotRocket.io,@botrocket_io,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-26T23:06:03.000Z,,4,9
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-26T23:06:02.000Z,,4,10
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume Bored   Ape   Yacht Club : Ξ260.90 ($817,900.63)
World of Women Galaxy: Ξ151.69 ($475,537.15)
Azuki: Ξ100.79 ($315,968.59) Bored   Ape  Kennel Club: Ξ41.65 ($130,569.42)
Doodles: Ξ29.71 ($93,138.47)",2022-03-26T23:00:09.000Z,,1,4
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.15($69475.69) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-26T22:46:53.000Z,,2,2
Electro | S◎L,@ElectroExtant,"However, Ethereum projects have started to implement this.

For example,  Bored   ape   yacht club  owners were airdropped ~$150,000 in their  ape  coin.",2022-03-26T22:34:08.000Z,1,,7
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #1084 sold for 125.005 ETH! ($393310.73)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/1084 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/1084 … Rarity  277/10000 #boredape    #bayc   #nft   #nanocube",2022-03-26T22:27:47.000Z,,,3
NFT Notifier,@nft_notifier,Bored   Ape   Yacht Club  had a whale trade just now! Ξ152 sold for  Bored   Ape   Yacht Club  #3678 #BAYC,2022-03-26T22:11:08.000Z,,1,1
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-26T22:11:01.000Z,,,
Trengible - Discover the nft trends,@Trengible," - 0x5c4 just bought #5747 for 108.9 ETH ($341,471.20)

Collection:  Bored   Ape   Yacht Club Date: 2022-03-26 22:09:30 (GMT 0)

Detail:  https:// lub/5747-0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d-5747 …",2022-03-26T22:10:12.000Z,,,
NFT Monitor,@NFT_Monitor,  Bored   Ape   Yacht Club  |  #BAYC   #NFT #5747 sold for 108.9 ETH (340.07K $)   https:// 0eda7647a8ab7c2061c2e118a18a936f13d/5747 …,2022-03-26T22:10:00.000Z,,1,2
NftBossAlert,@nftbossalert,"Bored   Ape   Yacht Club  was bought
Price: 108.9 ETH ($340066.39) 
Seller: LINKxAVAX
Buyer: Unnamed https:// 0eda7647a8ab7c2061c2e118a18a936f13d/5747 …  #BAYC   #NFTSales   #NFTWhale",2022-03-26T22:09:55.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #5747 sold for 108.9 ETH! ($341934.02)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/5747 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/5747 … Rarity  3689/10000 #boredape    #bayc   #nft   #nanocube",2022-03-26T22:09:47.000Z,1,1,2
NFT Valuations Bot,@NFTValBot,"Top 25 Daily Sales  1.  Bored   Ape   Yacht Club  #7725 sold for Ξ199 | $624,078
Sale value was +94% over collection floor & +33% over adjusted floor.

Collection Floor: Ξ103 | $322,823
Adjusted Floor: Ξ150 | $470,072 https:// redapeyachtclub/7725 …",2022-03-26T22:00:49.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume Bored   Ape   Yacht Club : Ξ343.00 ($1,073,761.50)
World of Women Galaxy: Ξ194.24 ($608,074.58)
Azuki: Ξ98.95 ($309,762.97)
PROOF Collective: Ξ49.69 ($155,554.54)
Milady Maker: Ξ29.38 ($91,983.48)",2022-03-26T22:00:07.000Z,,3,9
SHILOH,@thenftjews,"Pt. 2  Yuga Labs, the company behind the "" Bored   Ape   Yacht Club "" collection of NFTs, announced on Tuesday it was valued at $4 billion after raising $450 million in funding led by Andreessen Horowitz's crypto fund, a16z crypto.  crypto_is_good/TT #nftartists   #ape    #BAYC   #nfts",2022-03-26T21:50:26.000Z,,,3
Crypto Zircon,@CryptoZircon,"Madonna ( https:// ), the well-known singer to all of us, has tweeted that she has paid $560,000 to buy a  Bored   Ape   Yacht Club  non-fungible token ( https:// news/ … ) (BAYC NFT) from OpenSea via MoonPay, then she made it her profile picture on Twitter.",2022-03-26T21:49:22.000Z,1,,
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.15($69291.18) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-26T21:46:50.000Z,,,1
Shopkeeper,@MutatedShopkeep,"BAYC text on back of hoodie reads "" Bored   Ape   Yacht Club . Est. 2021. 10,000 minted"".",2022-03-26T21:46:50.000Z,,,4
kryptobros.eth,@KrzysztofBB,ApeCoin z  Bored   Ape   Yacht Club  będzie tokenem gier Animoca Brands?,2022-03-26T21:35:05.000Z,,,
ValorCriptoBot,@ValorCriptoBot,"NFTs by daily Sales Volume:

1. Azuki: $11,290,192
2.  Bored   Ape   Yacht Club : $7,232,417
3. Mutant  Ape   Yacht Club : $5,586,645
4. Max Pain and Frens: $5,366,396
5. World Of Women: $2,379,870
6. Solana Monkey Business: $2,204,062
7. CloneX: $2,002,965",2022-03-26T21:30:05.000Z,,,
Richard Hue,@Harbour128,Bored   Ape   Yacht Club  creator raises $450 million to build an NFT metaverse  https:// 1272/yuga-labs-seed-funding-a16z-bored-ape-yacht-club-bayc-metaverse-other-side?utm_campaign=theverge&utm_content=entry&utm_medium=social&utm_source=twitter …  via  @Verge   #startups,2022-03-26T21:30:05.000Z,,,
NFT Whale Alert｜We are hiring,@nftgobot," NFT Big Trade Transfer: [0xfdaa1c] -> [ 0x05936f] NFT:  Bored   Ape   Yacht Club  #4409  https:// 4ca0eda7647a8ab7c2061c2e118a18a936f13d/4409 …  Price: 109 ETH ($342,425.1) Gas: 0.0069 ETH ($21.7) #BAYC   #boredapeyachtclub",2022-03-26T21:29:20.000Z,,,1
NftBossAlert,@nftbossalert,"Collection:  Bored   Ape   Yacht Club  Bored   Ape   Yacht Club  was bought
Price: 105 WETH ($328052.55) 
Seller: ApeStackinVAULT
Buyer: k4kvault https:// 0eda7647a8ab7c2061c2e118a18a936f13d/8169 …  #BAYC   #NFTSales   #NFTWhale",2022-03-26T21:22:04.000Z,,,1
FrΞΞkyCrypto.eth/.sol ///,@FreekyCrypto,"With  #BAYC  you always have to look closer…

There’s a 3 line text area on the back
“ Bored   Ape   Yacht Club ” confirmed
“Est. 2021” 90% confirmed

“Xxx minted/minter” ?? Ilegible

Maybe we are getting our serial # on hoodie? Maybe exclusive edition for minters? ",2022-03-26T21:21:56.000Z,14,11,66
NFT Monitor,@NFT_Monitor,  Bored   Ape   Yacht Club  |  #BAYC   #NFT #8169 sold for 105 ETH (328.05K $)   https:// 0eda7647a8ab7c2061c2e118a18a936f13d/8169 …,2022-03-26T21:21:37.000Z,1,4,2
NFT Monitor,@NFT_Monitor,  Bored   Ape   Yacht Club  |  #BAYC   #NFT #4409 sold for 109 ETH (340.38K $)   https:// 0eda7647a8ab7c2061c2e118a18a936f13d/4409 …,2022-03-26T21:21:20.000Z,,3,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #4409 sold for 109 ETH! ($341461.03)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/4409 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/4409 … Rarity  6711/10000 #boredape    #bayc   #nft   #nanocube",2022-03-26T21:21:15.000Z,,3,1
NftBossAlert,@nftbossalert,"Bored   Ape   Yacht Club  was bought
Price: 129 ETH ($402833.46) 
Seller: davfieldswallet
Buyer: Unnamed https:// 0eda7647a8ab7c2061c2e118a18a936f13d/7768 …  #BAYC   #NFTSales   #NFTWhale",2022-03-26T21:18:38.000Z,,1,2
Red Trait Ventures,@RedTrait,Bored   Ape   Yacht Club  Owner Yuga Labs Raises $450M Led by A16z  https:// 03/22/bored-apes-owner-yuga-labs-raises-450m-led-by-a16z/ …  via  @coindesk   #venturecapital   #earlystageinvestors   #angelinvestors   #startups,2022-03-26T21:00:34.000Z,,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
World of Women Galaxy: Ξ346.35 ($1,087,256.56) Bored   Ape   Yacht Club : Ξ123.97 ($389,164.14)
PROOF Collective: Ξ102.25 ($320,981.15)
Azuki: Ξ81.20 ($254,901.42)
World of Women: Ξ76.22 ($239,268.30)",2022-03-26T21:00:09.000Z,,3,5
"1 Trust NFT money - early investor, NFT collector",@cryptocrr,"It feels like the guys at  Bored   Ape   Yacht Club  don't understand where they're going next, so they're just using every possible platform - something will take off. #BAYC   #OpenSea   #NFTs   #NFTGaming   #NFTinvestor",2022-03-26T20:54:28.000Z,3,2,12
Edition Nerd,@edition_nerd,— 9996 -  Bored   Ape   Yacht Club  | OpenSea -  https:// -yacht-club-opensea/ …,2022-03-26T20:52:49.000Z,,,
Steve Emig,@steveemig43,"The BMX/skateboard roots of the  Bored   Ape   Yacht Club  creators.  RTing this post because I just added a bunch more links, including an interview with Yuga Labs CEO, Nicole Muniz.   https:// red-ape-yacht-club-was-created-by.html …",2022-03-26T20:47:22.000Z,,,
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.15($69654.0) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-26T20:46:51.000Z,,1,3
Mintalytics,@mintalytics,"Top 10: 1d Volume   @AzukiZen  2544.94 ETH
Mutant  Ape   Yacht Club  1348.53 ETH  @BoredApeYC   1224.11 ETH @bapetaverse  1019.34 ETH @worldofwomennft  806.14 ETH @trippytoadznft  745.01 ETH @RTFKTstudios  616.34 ETH @doodles  419.3 ETH
RTFKT - MNLTH 332.66 ETH
Meebits 315.06 ETH",2022-03-26T20:45:04.000Z,,1,2
Penny,@money_penny_NFT,"NFTs, Metaverse:  Bored   Ape   Yacht Club  NFT Collection has Been Successful due to Unique Incentives, Report Reveals",2022-03-26T20:44:56.000Z,1,,
NFT Whale Alert｜We are hiring,@nftgobot," NFT Big Trade Transfer: [0xdab61f] -> [0x8f1e11] NFT:  Bored   Ape   Yacht Club  #222  https:// 4ca0eda7647a8ab7c2061c2e118a18a936f13d/222 …  Price: 123.97 WETH ($387,050.34) Gas: 0.0069 ETH ($21.4) #BAYC   #boredapeyachtclub",2022-03-26T20:44:25.000Z,1,,
pixel_art's_illustration,@pixel_arts_,"According to Time magazine, in the coming weeks it will begin accepting the ApeCoin token, which was launched by the creators of the  Bored   Ape   Yacht Club  NFT collection. #NFT    #timemagazine   #NFTCommunity",2022-03-26T20:42:40.000Z,,,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #222 sold for 123.97 ETH! ($390415.00)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/222 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/222 … Rarity  1089/10000 #boredape    #bayc   #nft   #nanocube",2022-03-26T20:37:23.000Z,1,,3
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-26T20:06:02.000Z,,3,8
Heinrich Heindl,@HeinrichHeindl,Bored   Ape   Yacht Club  creator raises $450 million to build  #NFT   #metaverse   #bayc,2022-03-26T20:00:30.000Z,,3,3
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
World of Women Galaxy: Ξ390.43 ($1,218,465.65)
Azuki: Ξ127.47 ($397,809.65) Bored   Ape   Yacht Club : Ξ118.31 ($369,208.05)
World of Women: Ξ107.06 ($334,107.68)
Mutant  Ape   Yacht Club : Ξ91.45 ($285,398.07)",2022-03-26T20:00:09.000Z,1,1,7
NFT Collector,@NFTArt_Advisor,"Yuga Labs, the company behind the "" Bored   Ape   Yacht Club "" collection of NFTs, announced on Tuesday it was valued at $4 billion after raising $450 million in funding led by Andreessen Horowitz's crypto fund, a16z crypto. #nftgallery   #nftcollectibles   #digitalart   #nftartist",2022-03-26T19:59:22.000Z,1,,2
taban horany,@HoranyTaban,Bored   Ape   Yacht Club  founder raises $450 million to build NFT metaverse,2022-03-26T19:54:53.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.15($69084.3) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-26T19:46:51.000Z,,1,3
PHOENIX,@pnxgrp,"NFT MARKET OVERVIEW

TOP COLLECTION
TERRAFORMS BY MATHCASTLES - Volume 24H $58.26M

TOP SALE Bored   Ape   Yacht Club  #7725 - $622.77K

TOP MARKETPLACE
LooksRare - Volume 24H $93.16M",2022-03-26T19:40:37.000Z,,,7
Vivo Das Cryptos,@VivoDasCryptos,"Madonna compra NFT  Bored   Ape   Yacht Club  por R$ 2,7 milhões  http://",2022-03-26T19:40:35.000Z,,,1
Collectible. NFT aggregator,@collectible_to,"Madonna has officially joined the list of  Bored   Ape   Yacht Club  NFT holders!  The pop-diva revealed her digital asset via Twitter. The NFT features multiple rare traits like wide Eyes (5%), s&m Hat (2%) and sleeveless logo T-shirt (1%) ",2022-03-26T19:39:32.000Z,,,6
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-26T19:09:02.000Z,,2,1
RaribleBot,@RaribleBot,"Bored   Ape   Yacht Club  #1919 was purchased for 1.0000  $ETH  ($3,120.44 USD) by  https:// 98f4dc4c64ac246a83407186fcd45157eab1c …  from  https:// c5c0f704061fe081053287c10040ee3ff1eb3 …   #rarible   #art   #digitalart   #cryptoart",2022-03-26T19:01:22.000Z,,1,3
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
World of Women Galaxy: Ξ333.20 ($1,040,106.09)
Azuki: Ξ190.11 ($593,446.70)
World of Women: Ξ180.85 ($564,543.82) Bored   Ape   Yacht Club : Ξ110.00 ($343,373.80)
MAX PAIN AND FRENS BY XCOPY: Ξ106.68 ($333,018.58)",2022-03-26T19:00:08.000Z,,1,
NFT Whale Alert｜We are hiring,@nftgobot," NFT Big Trade Transfer: [0xe97a36] -> [0xed7baa] NFT:  Bored   Ape   Yacht Club  #4679  https:// 4ca0eda7647a8ab7c2061c2e118a18a936f13d/4679 …  Price: 110 WETH ($343,541.81) Gas: 0.0117 ETH ($36.53) #BAYC   #boredapeyachtclub",2022-03-26T18:57:27.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.45($70041.98) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-26T18:46:54.000Z,,2,4
Firefly,@firefly_sol,"Excellent news to see that the creator of ethereum doesn't hate my NFT: THe  bored   ape   yacht club .

I will use my money from my NFT to help pay off my parent's second mortage that I took out to buy the NFT",2022-03-26T18:41:17.000Z,,,3
IdeaConnect,@ideaconnect2,"Yuga Labs, the parent company of  Bored   Ape   Yacht Club  — a collection of NFTs featuring profiles of cartoon apes — this week announced a $450 million funding round.",2022-03-26T18:27:23.000Z,,,1
DoodBot,@NewsCryptoBot,Ethereum Creator Vitalik Buterin: I Don’t Hate  Bored   Ape   Yacht Club  NFTs,2022-03-26T18:25:03.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.45($70031.65) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-26T18:16:50.000Z,1,,2
nivato,@nivato2,"Funny fact:

The  Bored   Ape   Yacht Club  is one of the most prominent collections of nonfungible tokens (NFTs) in the world. The series of 10,000 blockchain-based cartoon primates, worth roughly $3 billion at today's prices, has become ubiquitous in internet culture",2022-03-26T18:14:49.000Z,1,,1
༒ mͫaͣxͯoͦs͛iͥrͬiͥs͛.cͨrͬyрⷬᴛⷮoͦحب,@maxosirisart,"since ALL the profits from  Bored   Ape   Yacht Club  go to one web2 scam pretending to be a web3 project, how about a tezos based NFT printer that mints a  bored  broke celebrity atop some auto photomoshed crap generative background of a burning forest

and sophia ai to discord twitter",2022-03-26T18:13:30.000Z,1,1,20
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-26T18:11:01.000Z,1,,2
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-26T18:03:01.000Z,,3,8
NFT Valuations Bot,@NFTValBot,"Top 20 collections market cap: 1.  Bored   Ape   Yacht Club : Ξ1,346,115 | $4.20B
2. CryptoPunks: Ξ1,288,709 | $4.02B
3. Mutant  Ape   Yacht Club : Ξ518,007 | $1.62B
4. CLONE X x TAKASHI MURAKAMI: Ξ459,767 | $1.44B
5. Chromie Squiggle: Ξ417,880 | $1.30B",2022-03-26T18:00:14.000Z,1,,1
Michael Tchong,@MichaelTchong,Who bought  #ApeCoin ? Please reply to this thread.   Bored   Ape   Yacht Club  Apecoin Crypto Token | Uncrate  https://,2022-03-26T17:59:28.000Z,1,,1
Metaverse,@Metave6se,JUST IN: TIME Magazine announced that it will accept ApeCoin from  Bored   Ape   Yacht Club  as a payment method.,2022-03-26T17:56:44.000Z,,,1
Madonna Now | MN,@themadonnanow, NOTÍCIA | Madonna se une a Neymar Jr. e Justin Bieber e é dona de uma ilustração de um macaco mal humorado. As imagens da série de macacos  Bored   Ape   Yacht Club  são geradas automaticamente por um programa.  #madonna   #nft   #apebored   #meta   #madonnafans   #madonnafamily   #madonnafan,2022-03-26T17:52:57.000Z,,10,28
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.5($70234.88) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-26T17:46:51.000Z,,1,3
Bonastre Jean-emmanuel,@bonastre_jean,"The Moonlight it's very Awesome!
The bubblemaps tools it's just, necessary! @moonlight_bsc   #bubblemaps Who's behind BAYC, the most famous NFT collection?  Bored   Ape   Yacht Club   https://  via  @YouTube",2022-03-26T17:28:00.000Z,,4,9
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.89($71512.71) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-26T17:16:51.000Z,,,2
Sebastien | Meta Rentier,@sebastienhanoua,Bored   Ape   Yacht Club  à lever plus de 450 millions de dollars pour son prochain projet 'The Otherside' !  #MetaVerse La cerise sur le gateau... Cette levée de fonds place le projet BAYC à une valeur de 4 milliards de dollars... C'est fou! ,2022-03-26T17:12:00.000Z,,1,1
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-26T17:11:01.000Z,,1,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #1590 sold for 80.006 ETH! ($250097.96)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/1590 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/1590 … Rarity  9686/10000 #boredape    #bayc   #nft   #nanocube",2022-03-26T17:08:54.000Z,,,3
Cannabis NFT Magazine,@CannabisNFTMag,Bored   Ape   Yacht Club  creator raises $450 million to build NFT metaverse - The Verge  https:// 1272/yuga-labs-seed-funding-a16z-bored-ape-yacht-club-bayc-metaverse-other-side …   #blockchain   #nftartist   #nftcommunity   #eth   #crypto   #nftart,2022-03-26T16:52:21.000Z,2,1,4
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.89($71398.95) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-26T16:46:51.000Z,,1,
Steve Emig,@steveemig43,Few people know that the  Bored   Ape   Yacht Club  was created by skater/BMXers from Miami.  Now you know...   https:// red-ape-yacht-club-was-created-by.html …,2022-03-26T16:36:27.000Z,,,2
"Omar Faridi - Fintech, Education",@braindrainomar,"#NFTs ,  #Metaverse :  Bored   Ape   Yacht Club  NFT Collection has Been Successful due to Unique Incentives, Report Reveals",2022-03-26T16:33:18.000Z,,1,6
NFT Whale Alert｜We are hiring,@nftgobot," NFT Big Trade Transfer: [0xcee749] -> [0x32337d] NFT:  Bored   Ape   Yacht Club  #8599  https:// 4ca0eda7647a8ab7c2061c2e118a18a936f13d/8599 …  Price: 103.98 WETH ($324,471.46) Gas: 0.0114 ETH ($35.64) #BAYC   #boredapeyachtclub",2022-03-26T16:32:11.000Z,1,,
